timestamp,points,attempts,success,http_status,latency_ms,error
2025-10-08T14:29:04.5775248Z,50000,3,1,0,5996,""
2025-10-08T14:29:22.6366554Z,50000,3,1,0,6059,""
2025-10-08T14:29:40.5743978Z,50000,3,1,0,6011,""
2025-10-08T14:29:58.6508806Z,50000,3,1,0,6089,""
2025-10-08T14:30:16.5648410Z,50000,3,1,0,5979,""
2025-10-08T14:30:34.5813426Z,50000,3,1,0,6024,""
2025-10-08T14:30:52.6260710Z,50000,3,1,0,6076,""
2025-10-08T14:31:10.8639040Z,50000,3,1,0,6309,""
2025-10-08T14:31:28.5745152Z,50000,3,1,0,6030,""
2025-10-08T14:31:46.6165888Z,50000,3,1,0,5979,""
2025-10-08T14:32:04.7781210Z,50000,3,1,0,6229,""
2025-10-08T14:32:22.5648535Z,50000,3,1,0,5995,""
2025-10-08T14:32:40.7407438Z,50000,3,1,0,6035,""
2025-10-08T14:32:58.5438463Z,50000,3,1,0,5991,""
2025-10-08T14:33:16.5600023Z,50000,3,1,0,5991,""
2025-10-08T14:33:34.5963647Z,50000,3,1,0,5909,""
2025-10-08T14:33:52.5407527Z,50000,3,1,0,5974,""
2025-10-08T14:34:10.5671020Z,50000,3,1,0,6009,""
