timestamp,points,attempts,success,http_status,latency_ms,error
2025-10-07T20:01:45.0208965Z,1000,2,0,0,0,"Exception of type 'System.OutOfMemoryException' was thrown."
2025-10-07T20:01:56.9685955Z,1000,2,0,0,0,"Exception of type 'System.OutOfMemoryException' was thrown."
2025-10-07T20:02:03.5890320Z,1000,2,0,0,0,"Exception of type 'System.OutOfMemoryException' was thrown."
2025-10-07T20:02:17.3348052Z,1000,2,0,0,0,"Exception of type 'System.OutOfMemoryException' was thrown."
2025-10-07T20:02:55.9375344Z,1000,2,0,0,0,"Exception of type 'System.OutOfMemoryException' was thrown."
2025-10-07T20:03:00.1156266Z,1000,3,0,0,0,""
2025-10-07T20:03:04.2412685Z,1000,3,0,0,0,""
2025-10-07T20:03:04.3825987Z,1000,3,1,204,6488,""
2025-10-07T20:03:04.3828661Z,1000,1,1,204,6724,""
2025-10-07T20:03:04.3829688Z,1000,1,1,204,6724,""
2025-10-07T20:03:04.3830441Z,1000,1,1,204,6706,""
2025-10-07T20:03:04.3831298Z,1000,1,1,204,6724,""
2025-10-07T20:03:04.3832038Z,1000,3,1,204,6504,""
2025-10-07T20:03:04.3833025Z,1000,3,1,204,6496,""
2025-10-07T20:03:04.3834230Z,1000,3,1,204,6436,""
2025-10-07T20:03:04.3834872Z,1000,3,1,204,6489,""
2025-10-07T20:03:04.3835674Z,1000,3,1,204,6458,""
2025-10-07T20:03:04.3836691Z,1000,3,1,204,6458,""
2025-10-07T20:03:04.3837368Z,1000,3,1,204,6429,""
2025-10-07T20:03:04.3838300Z,1000,3,1,204,6433,""
2025-10-07T20:03:04.3839030Z,1000,1,1,204,3617,""
2025-10-07T20:03:04.3839994Z,1000,1,1,204,141,""
