timestamp,points,attempts,success,http_status,latency_ms,error
2025-10-07T08:53:46.3271803Z,64,1,1,204,0,""
2025-10-07T08:53:46.3277820Z,64,1,1,204,0,""
2025-10-07T08:53:46.3284698Z,64,1,1,204,0,""
2025-10-07T08:53:46.3293007Z,64,1,1,204,0,""
2025-10-07T08:53:46.3303858Z,64,1,1,204,0,""
2025-10-07T08:53:46.3311475Z,64,1,1,204,0,""
2025-10-07T08:53:46.3321020Z,64,1,1,204,0,""
2025-10-07T08:53:46.3327138Z,64,1,1,204,0,""
2025-10-07T08:53:46.3333116Z,64,1,1,204,0,""
2025-10-07T08:53:46.3340037Z,64,1,1,204,0,""
2025-10-07T08:53:46.3346600Z,64,1,1,204,0,""
2025-10-07T08:53:46.3354302Z,64,1,1,204,0,""
2025-10-07T08:53:46.3363497Z,64,1,1,204,0,""
2025-10-07T08:53:46.3404394Z,64,1,1,204,0,""
2025-10-07T08:53:46.3415792Z,64,1,1,204,0,""
2025-10-07T08:53:46.3427104Z,64,1,1,204,0,""
2025-10-07T08:53:46.3435826Z,64,1,1,204,0,""
2025-10-07T08:53:46.3448019Z,64,1,1,204,0,""
2025-10-07T08:53:46.3455155Z,64,1,1,204,0,""
2025-10-07T08:53:46.3464595Z,64,1,1,204,0,""
2025-10-07T08:53:46.3473055Z,64,1,1,204,0,""
2025-10-07T08:53:46.3480878Z,64,1,1,204,0,""
2025-10-07T08:53:46.3490327Z,64,1,1,204,0,""
2025-10-07T08:53:46.3496887Z,64,1,1,204,0,""
2025-10-07T08:53:46.3503836Z,64,1,1,204,0,""
2025-10-07T08:53:46.3512745Z,64,1,1,204,0,""
2025-10-07T08:53:46.3522218Z,64,1,1,204,0,""
2025-10-07T08:53:46.3531365Z,64,1,1,204,0,""
2025-10-07T08:53:46.3543023Z,64,1,1,204,0,""
2025-10-07T08:53:46.3558193Z,64,1,1,204,0,""
2025-10-07T08:53:46.3567791Z,64,1,1,204,0,""
2025-10-07T08:53:46.3577435Z,64,1,1,204,0,""
2025-10-07T08:53:46.3612388Z,64,1,1,204,0,""
2025-10-07T08:53:46.3621970Z,64,1,1,204,0,""
2025-10-07T08:53:46.3630687Z,64,1,1,204,0,""
2025-10-07T08:53:46.3640439Z,64,1,1,204,0,""
2025-10-07T08:53:46.3648564Z,64,1,1,204,0,""
2025-10-07T08:53:46.3655240Z,64,1,1,204,0,""
2025-10-07T08:53:46.3663283Z,64,1,1,204,0,""
2025-10-07T08:53:46.3671493Z,64,1,1,204,0,""
2025-10-07T08:53:46.3678064Z,64,1,1,204,0,""
2025-10-07T08:53:46.3684606Z,64,1,1,204,0,""
2025-10-07T08:53:46.3693172Z,64,1,1,204,0,""
2025-10-07T08:53:46.3700029Z,64,1,1,204,0,""
2025-10-07T08:53:46.3712583Z,64,1,1,204,0,""
2025-10-07T08:53:46.3721847Z,64,1,1,204,0,""
2025-10-07T08:53:46.3732207Z,64,1,1,204,0,""
2025-10-07T08:53:46.3738167Z,64,1,1,204,0,""
2025-10-07T08:53:46.3744518Z,64,1,1,204,0,""
2025-10-07T08:53:46.3751403Z,64,1,1,204,0,""
2025-10-07T08:53:46.3758853Z,64,1,1,204,0,""
2025-10-07T08:53:46.3781736Z,64,1,1,204,0,""
2025-10-07T08:53:46.3809530Z,64,1,1,204,0,""
2025-10-07T08:53:46.3823458Z,64,1,1,204,0,""
2025-10-07T08:53:46.3844405Z,64,1,1,204,0,""
2025-10-07T08:53:46.3860999Z,64,1,1,204,0,""
2025-10-07T08:53:46.3881757Z,64,1,1,204,0,""
2025-10-07T08:53:46.3895403Z,64,1,1,204,0,""
2025-10-07T08:53:46.3910222Z,64,1,1,204,0,""
2025-10-07T08:53:46.3921910Z,64,1,1,204,0,""
2025-10-07T08:53:46.3934246Z,64,1,1,204,0,""
2025-10-07T08:53:46.3950234Z,64,1,1,204,0,""
2025-10-07T08:53:46.3960769Z,64,1,1,204,0,""
2025-10-07T08:53:46.3969023Z,64,1,1,204,0,""
2025-10-07T08:53:46.3977190Z,64,1,1,204,0,""
2025-10-07T08:53:46.3986653Z,64,1,1,204,0,""
2025-10-07T08:53:46.3994148Z,64,1,1,204,0,""
2025-10-07T08:53:46.4042353Z,64,1,1,204,0,""
2025-10-07T08:53:46.4051022Z,64,1,1,204,0,""
2025-10-07T08:53:46.4057352Z,64,1,1,204,0,""
2025-10-07T08:53:46.4073925Z,64,1,1,204,1,""
2025-10-07T08:53:46.4081030Z,64,1,1,204,0,""
2025-10-07T08:53:46.4087515Z,64,1,1,204,0,""
2025-10-07T08:53:46.4095135Z,64,1,1,204,0,""
2025-10-07T08:53:46.4101415Z,64,1,1,204,0,""
2025-10-07T08:53:46.4107955Z,64,1,1,204,0,""
2025-10-07T08:53:46.4124294Z,64,1,1,204,0,""
2025-10-07T08:53:46.4132521Z,64,1,1,204,0,""
2025-10-07T08:53:46.4139075Z,64,1,1,204,0,""
2025-10-07T08:53:46.4145597Z,64,1,1,204,0,""
2025-10-07T08:53:46.4152526Z,64,1,1,204,0,""
2025-10-07T08:53:46.4158660Z,64,1,1,204,0,""
2025-10-07T08:53:46.4167863Z,64,1,1,204,0,""
2025-10-07T08:53:46.4174828Z,64,1,1,204,0,""
2025-10-07T08:53:46.4180993Z,64,1,1,204,0,""
2025-10-07T08:53:46.4188304Z,64,1,1,204,0,""
2025-10-07T08:53:46.4196548Z,64,1,1,204,0,""
2025-10-07T08:53:46.4203222Z,64,1,1,204,0,""
2025-10-07T08:53:46.4209773Z,64,1,1,204,0,""
2025-10-07T08:53:46.4216060Z,64,1,1,204,0,""
2025-10-07T08:53:46.4231304Z,64,1,1,204,0,""
2025-10-07T08:53:46.4238022Z,64,1,1,204,0,""
2025-10-07T08:53:46.4253568Z,64,1,1,204,0,""
2025-10-07T08:53:46.4279952Z,64,1,1,204,0,""
2025-10-07T08:53:46.4296848Z,64,1,1,204,0,""
2025-10-07T08:53:46.4310349Z,64,1,1,204,0,""
2025-10-07T08:53:46.4334264Z,64,1,1,204,0,""
2025-10-07T08:53:46.4353878Z,64,1,1,204,0,""
2025-10-07T08:53:46.4361437Z,64,1,1,204,0,""
2025-10-07T08:53:46.4369790Z,64,1,1,204,0,""
2025-10-07T08:53:46.4376618Z,64,1,1,204,0,""
2025-10-07T08:53:46.4384335Z,64,1,1,204,0,""
2025-10-07T08:53:46.4392320Z,64,1,1,204,0,""
2025-10-07T08:53:46.4399383Z,64,1,1,204,0,""
2025-10-07T08:53:46.4407120Z,64,1,1,204,0,""
2025-10-07T08:53:46.4416270Z,64,1,1,204,0,""
2025-10-07T08:53:46.4426543Z,64,1,1,204,0,""
2025-10-07T08:53:46.4433886Z,64,1,1,204,0,""
2025-10-07T08:53:46.4442828Z,64,1,1,204,0,""
2025-10-07T08:53:46.4486293Z,64,1,1,204,3,""
2025-10-07T08:53:46.4498720Z,64,1,1,204,0,""
2025-10-07T08:53:46.4510775Z,64,1,1,204,0,""
2025-10-07T08:53:46.4520990Z,64,1,1,204,0,""
2025-10-07T08:53:46.4537095Z,64,1,1,204,0,""
2025-10-07T08:53:46.4550773Z,64,1,1,204,0,""
2025-10-07T08:53:46.4560706Z,64,1,1,204,0,""
2025-10-07T08:53:46.4568983Z,64,1,1,204,0,""
2025-10-07T08:53:46.4577630Z,64,1,1,204,0,""
2025-10-07T08:53:46.4585276Z,64,1,1,204,0,""
2025-10-07T08:53:46.4593548Z,64,1,1,204,0,""
2025-10-07T08:53:46.4600188Z,64,1,1,204,0,""
2025-10-07T08:53:46.4607529Z,64,1,1,204,0,""
2025-10-07T08:53:46.4619169Z,64,1,1,204,0,""
2025-10-07T08:53:46.4644662Z,64,1,1,204,0,""
2025-10-07T08:53:46.4662757Z,64,1,1,204,0,""
2025-10-07T08:53:46.4675335Z,64,1,1,204,0,""
2025-10-07T08:53:46.4862374Z,64,1,1,204,2,""
2025-10-07T08:53:46.4975013Z,64,1,1,204,4,""
2025-10-07T08:53:46.5001128Z,64,1,1,204,0,""
2025-10-07T08:53:46.5062716Z,64,1,1,204,2,""
2025-10-07T08:53:46.5084273Z,64,1,1,204,0,""
2025-10-07T08:53:46.5097861Z,64,1,1,204,0,""
2025-10-07T08:53:46.5109243Z,64,1,1,204,0,""
2025-10-07T08:53:46.5122000Z,64,1,1,204,0,""
2025-10-07T08:53:46.5142570Z,64,1,1,204,0,""
2025-10-07T08:53:46.5158054Z,64,1,1,204,0,""
2025-10-07T08:53:46.5168787Z,64,1,1,204,0,""
2025-10-07T08:53:46.5180348Z,64,1,1,204,0,""
2025-10-07T08:53:46.5194540Z,64,1,1,204,0,""
2025-10-07T08:53:46.5207374Z,64,1,1,204,0,""
2025-10-07T08:53:46.5221435Z,64,1,1,204,0,""
2025-10-07T08:53:46.5242615Z,64,1,1,204,0,""
2025-10-07T08:53:46.5253178Z,64,1,1,204,0,""
2025-10-07T08:53:46.5265621Z,64,1,1,204,0,""
2025-10-07T08:53:46.5275825Z,64,1,1,204,0,""
2025-10-07T08:53:46.5289347Z,64,1,1,204,0,""
2025-10-07T08:53:46.5299825Z,64,1,1,204,0,""
2025-10-07T08:53:46.5313370Z,64,1,1,204,0,""
2025-10-07T08:53:46.5324289Z,64,1,1,204,0,""
2025-10-07T08:53:46.5350710Z,64,1,1,204,1,""
2025-10-07T08:53:46.5373946Z,64,1,1,204,0,""
2025-10-07T08:53:46.5387296Z,64,1,1,204,0,""
2025-10-07T08:53:46.5398569Z,64,1,1,204,0,""
2025-10-07T08:53:46.5410830Z,64,1,1,204,0,""
2025-10-07T08:53:46.5420780Z,64,1,1,204,0,""
2025-10-07T08:53:46.5437638Z,64,1,1,204,0,""
2025-10-07T08:53:46.5464065Z,64,1,1,204,0,""
2025-10-07T08:53:46.5483619Z,64,1,1,204,1,""
2025-10-07T08:53:46.5496627Z,64,1,1,204,0,""
2025-10-07T08:53:46.5509448Z,64,1,1,204,0,""
2025-10-07T08:53:46.5519951Z,64,1,1,204,0,""
2025-10-07T08:53:46.5534458Z,64,1,1,204,0,""
2025-10-07T08:53:46.5561538Z,64,1,1,204,0,""
2025-10-07T08:53:46.5575308Z,64,1,1,204,0,""
2025-10-07T08:53:46.5585872Z,64,1,1,204,0,""
2025-10-07T08:53:46.5600060Z,64,1,1,204,0,""
2025-10-07T08:53:46.5619903Z,64,1,1,204,1,""
2025-10-07T08:53:46.5630443Z,64,1,1,204,0,""
2025-10-07T08:53:46.5662906Z,64,1,1,204,2,""
2025-10-07T08:53:46.5683405Z,64,1,1,204,0,""
2025-10-07T08:53:46.5700713Z,64,1,1,204,0,""
2025-10-07T08:53:46.5710978Z,64,1,1,204,0,""
2025-10-07T08:53:46.5730343Z,64,1,1,204,1,""
2025-10-07T08:53:46.5748368Z,64,1,1,204,0,""
2025-10-07T08:53:46.5761458Z,64,1,1,204,0,""
2025-10-07T08:53:46.5770463Z,64,1,1,204,0,""
2025-10-07T08:53:46.5785847Z,64,1,1,204,0,""
2025-10-07T08:53:46.5795383Z,64,1,1,204,0,""
2025-10-07T08:53:46.5807667Z,64,1,1,204,0,""
2025-10-07T08:53:46.5817334Z,64,1,1,204,0,""
2025-10-07T08:53:46.5828364Z,64,1,1,204,0,""
2025-10-07T08:53:46.5836579Z,64,1,1,204,0,""
2025-10-07T08:53:46.5846895Z,64,1,1,204,0,""
2025-10-07T08:53:46.5854912Z,64,1,1,204,0,""
2025-10-07T08:53:46.5868636Z,64,1,1,204,0,""
2025-10-07T08:53:46.5877223Z,64,1,1,204,0,""
2025-10-07T08:53:46.5887175Z,64,1,1,204,0,""
2025-10-07T08:53:46.5897438Z,64,1,1,204,0,""
2025-10-07T08:53:46.5928631Z,64,1,1,204,2,""
2025-10-07T08:53:46.5943544Z,64,1,1,204,0,""
2025-10-07T08:53:46.5960783Z,64,1,1,204,1,""
2025-10-07T08:53:46.5971920Z,64,1,1,204,0,""
2025-10-07T08:53:46.5983615Z,64,1,1,204,0,""
2025-10-07T08:53:46.5992804Z,64,1,1,204,0,""
2025-10-07T08:53:46.6018947Z,64,1,1,204,1,""
2025-10-07T08:53:46.6040025Z,64,1,1,204,0,""
2025-10-07T08:53:46.6060574Z,64,1,1,204,0,""
2025-10-07T08:53:46.6069786Z,64,1,1,204,0,""
2025-10-07T08:53:46.6083754Z,64,1,1,204,0,""
2025-10-07T08:53:46.6097068Z,64,1,1,204,0,""
2025-10-07T08:53:46.6109562Z,64,1,1,204,0,""
2025-10-07T08:53:46.6119910Z,64,1,1,204,0,""
2025-10-07T08:53:46.6131571Z,64,1,1,204,0,""
2025-10-07T08:53:46.6142053Z,64,1,1,204,0,""
2025-10-07T08:53:46.6155568Z,64,1,1,204,0,""
2025-10-07T08:53:46.6171534Z,64,1,1,204,0,""
2025-10-07T08:53:46.6183429Z,64,1,1,204,0,""
2025-10-07T08:53:46.6225145Z,64,1,1,204,0,""
2025-10-07T08:53:46.6232278Z,64,1,1,204,0,""
2025-10-07T08:53:46.6240357Z,64,1,1,204,0,""
2025-10-07T08:53:46.6249128Z,64,1,1,204,0,""
2025-10-07T08:53:46.6258702Z,64,1,1,204,0,""
2025-10-07T08:53:46.6265794Z,64,1,1,204,0,""
2025-10-07T08:53:46.6277183Z,64,1,1,204,0,""
2025-10-07T08:53:46.6291033Z,64,1,1,204,0,""
2025-10-07T08:53:46.6300559Z,64,1,1,204,0,""
2025-10-07T08:53:46.6315405Z,64,1,1,204,0,""
2025-10-07T08:53:46.6335414Z,64,1,1,204,0,""
2025-10-07T08:53:46.6355403Z,64,1,1,204,0,""
2025-10-07T08:53:46.6368922Z,64,1,1,204,0,""
2025-10-07T08:53:46.6375623Z,64,1,1,204,0,""
2025-10-07T08:53:46.6384735Z,64,1,1,204,0,""
2025-10-07T08:53:46.6393400Z,64,1,1,204,0,""
2025-10-07T08:53:46.6401362Z,64,1,1,204,0,""
2025-10-07T08:53:46.6407950Z,64,1,1,204,0,""
2025-10-07T08:53:46.6426034Z,64,1,1,204,0,""
2025-10-07T08:53:46.6444870Z,64,1,1,204,1,""
2025-10-07T08:53:46.6463378Z,64,1,1,204,0,""
2025-10-07T08:53:46.6476902Z,64,1,1,204,0,""
2025-10-07T08:53:46.6484017Z,64,1,1,204,0,""
2025-10-07T08:53:46.6491200Z,64,1,1,204,0,""
2025-10-07T08:53:46.6502380Z,64,1,1,204,0,""
2025-10-07T08:53:46.6508853Z,64,1,1,204,0,""
2025-10-07T08:53:46.6519349Z,64,1,1,204,0,""
2025-10-07T08:53:46.6529858Z,64,1,1,204,0,""
2025-10-07T08:53:46.6579333Z,64,1,1,204,0,""
2025-10-07T08:53:46.6586556Z,64,1,1,204,0,""
2025-10-07T08:53:46.6593117Z,64,1,1,204,0,""
2025-10-07T08:53:46.6599215Z,64,1,1,204,0,""
2025-10-07T08:53:46.6605242Z,64,1,1,204,0,""
2025-10-07T08:53:46.6610922Z,64,1,1,204,0,""
2025-10-07T08:53:46.6617448Z,64,1,1,204,0,""
2025-10-07T08:53:46.6632025Z,64,1,1,204,0,""
2025-10-07T08:53:46.6639885Z,64,1,1,204,0,""
2025-10-07T08:53:46.6644777Z,64,1,1,204,0,""
2025-10-07T08:53:46.6650749Z,64,1,1,204,0,""
2025-10-07T08:53:46.6664595Z,64,1,1,204,0,""
2025-10-07T08:53:46.6670327Z,64,1,1,204,0,""
2025-10-07T08:53:46.6675965Z,64,1,1,204,0,""
2025-10-07T08:53:46.6681783Z,64,1,1,204,0,""
2025-10-07T08:53:46.6688236Z,64,1,1,204,0,""
2025-10-07T08:53:46.6695009Z,64,1,1,204,0,""
2025-10-07T08:53:46.6700676Z,64,1,1,204,0,""
2025-10-07T08:53:46.6706657Z,64,1,1,204,0,""
2025-10-07T08:53:46.6712560Z,64,1,1,204,0,""
2025-10-07T08:53:46.6717869Z,64,1,1,204,0,""
2025-10-07T08:53:46.6723923Z,64,1,1,204,0,""
2025-10-07T08:53:46.6728911Z,64,1,1,204,0,""
2025-10-07T08:53:46.6735637Z,64,1,1,204,0,""
2025-10-07T08:53:46.6750795Z,64,1,1,204,0,""
2025-10-07T08:53:46.6757857Z,64,1,1,204,0,""
2025-10-07T08:53:46.6764152Z,64,1,1,204,0,""
2025-10-07T08:53:46.6769604Z,64,1,1,204,0,""
2025-10-07T08:53:46.6774840Z,64,1,1,204,0,""
2025-10-07T08:53:46.6780480Z,64,1,1,204,0,""
2025-10-07T08:53:46.6794476Z,64,1,1,204,0,""
2025-10-07T08:53:46.6801103Z,64,1,1,204,0,""
2025-10-07T08:53:46.6806710Z,64,1,1,204,0,""
2025-10-07T08:53:46.6812605Z,64,1,1,204,0,""
2025-10-07T08:53:46.6820338Z,64,1,1,204,0,""
2025-10-07T08:53:46.6826734Z,64,1,1,204,0,""
2025-10-07T08:53:46.6834162Z,64,1,1,204,0,""
2025-10-07T08:53:46.6839874Z,64,1,1,204,0,""
2025-10-07T08:53:46.6845033Z,64,1,1,204,0,""
2025-10-07T08:53:46.6854198Z,64,1,1,204,0,""
2025-10-07T08:53:46.6865175Z,64,1,1,204,0,""
2025-10-07T08:53:46.6871967Z,64,1,1,204,0,""
2025-10-07T08:53:46.6877249Z,64,1,1,204,0,""
2025-10-07T08:53:46.6883233Z,64,1,1,204,0,""
2025-10-07T08:53:46.6889889Z,64,1,1,204,0,""
2025-10-07T08:53:46.6895916Z,64,1,1,204,0,""
2025-10-07T08:53:46.6902220Z,64,1,1,204,0,""
2025-10-07T08:53:46.6907847Z,64,1,1,204,0,""
2025-10-07T08:53:46.6913545Z,64,1,1,204,0,""
2025-10-07T08:53:46.6928589Z,64,1,1,204,1,""
2025-10-07T08:53:46.6934774Z,64,1,1,204,0,""
2025-10-07T08:53:46.6942714Z,64,1,1,204,0,""
2025-10-07T08:53:46.7032156Z,64,1,1,204,0,""
2025-10-07T08:53:46.7037518Z,64,1,1,204,0,""
2025-10-07T08:53:46.7042862Z,64,1,1,204,0,""
2025-10-07T08:53:46.7050692Z,64,1,1,204,0,""
2025-10-07T08:53:46.7061132Z,64,1,1,204,0,""
2025-10-07T08:53:46.7067248Z,64,1,1,204,0,""
2025-10-07T08:53:46.7073166Z,64,1,1,204,0,""
2025-10-07T08:53:46.7079129Z,64,1,1,204,0,""
2025-10-07T08:53:46.7084432Z,64,1,1,204,0,""
2025-10-07T08:53:46.7090708Z,64,1,1,204,0,""
2025-10-07T08:53:46.7096360Z,64,1,1,204,0,""
2025-10-07T08:53:46.7101122Z,64,1,1,204,0,""
2025-10-07T08:53:46.7106613Z,64,1,1,204,0,""
2025-10-07T08:53:46.7111895Z,64,1,1,204,0,""
2025-10-07T08:53:46.7118419Z,64,1,1,204,0,""
2025-10-07T08:53:46.7123861Z,64,1,1,204,0,""
2025-10-07T08:53:46.7152152Z,64,1,1,204,2,""
2025-10-07T08:53:46.7158668Z,64,1,1,204,0,""
2025-10-07T08:53:46.7164187Z,64,1,1,204,0,""
2025-10-07T08:53:46.7172774Z,64,1,1,204,0,""
2025-10-07T08:53:46.7179726Z,64,1,1,204,0,""
2025-10-07T08:53:46.7187446Z,64,1,1,204,0,""
2025-10-07T08:53:46.7193582Z,64,1,1,204,0,""
2025-10-07T08:53:46.7199054Z,64,1,1,204,0,""
2025-10-07T08:53:46.7206416Z,64,1,1,204,0,""
2025-10-07T08:53:46.7211261Z,64,1,1,204,0,""
2025-10-07T08:53:46.7217103Z,64,1,1,204,0,""
2025-10-07T08:53:46.7222299Z,64,1,1,204,0,""
2025-10-07T08:53:46.7228218Z,64,1,1,204,0,""
2025-10-07T08:53:46.7233533Z,64,1,1,204,0,""
2025-10-07T08:53:46.7240926Z,64,1,1,204,0,""
2025-10-07T08:53:46.7252478Z,64,1,1,204,0,""
2025-10-07T08:53:46.7263159Z,64,1,1,204,0,""
2025-10-07T08:53:46.7268814Z,64,1,1,204,0,""
2025-10-07T08:53:46.7274413Z,64,1,1,204,0,""
2025-10-07T08:53:46.7281077Z,64,1,1,204,0,""
2025-10-07T08:53:46.7296892Z,64,1,1,204,0,""
2025-10-07T08:53:46.7302899Z,64,1,1,204,0,""
2025-10-07T08:53:46.7307699Z,64,1,1,204,0,""
2025-10-07T08:53:46.7312951Z,64,1,1,204,0,""
2025-10-07T08:53:46.7319228Z,64,1,1,204,0,""
2025-10-07T08:53:46.7324602Z,64,1,1,204,0,""
2025-10-07T08:53:46.7330576Z,64,1,1,204,0,""
2025-10-07T08:53:46.7336423Z,64,1,1,204,0,""
2025-10-07T08:53:46.7340877Z,64,1,1,204,0,""
2025-10-07T08:53:46.7348297Z,64,1,1,204,0,""
2025-10-07T08:53:46.7352911Z,64,1,1,204,0,""
2025-10-07T08:53:46.7359953Z,64,1,1,204,0,""
2025-10-07T08:53:46.7364393Z,64,1,1,204,0,""
2025-10-07T08:53:46.7369934Z,64,1,1,204,0,""
2025-10-07T08:53:46.7375605Z,64,1,1,204,0,""
2025-10-07T08:53:46.7382115Z,64,1,1,204,0,""
2025-10-07T08:53:46.7389653Z,64,1,1,204,0,""
2025-10-07T08:53:46.7395211Z,64,1,1,204,0,""
2025-10-07T08:53:46.7401053Z,64,1,1,204,0,""
2025-10-07T08:53:46.7414450Z,64,1,1,204,0,""
2025-10-07T08:53:46.7420908Z,64,1,1,204,0,""
2025-10-07T08:53:46.7426260Z,64,1,1,204,0,""
2025-10-07T08:53:46.7431693Z,64,1,1,204,0,""
2025-10-07T08:53:46.7436883Z,64,1,1,204,0,""
2025-10-07T08:53:46.7442553Z,64,1,1,204,0,""
2025-10-07T08:53:46.7448444Z,64,1,1,204,0,""
2025-10-07T08:53:46.7453573Z,64,1,1,204,0,""
2025-10-07T08:53:46.7460623Z,64,1,1,204,0,""
2025-10-07T08:53:46.7465851Z,64,1,1,204,0,""
2025-10-07T08:53:46.7472648Z,64,1,1,204,0,""
2025-10-07T08:53:46.7477918Z,64,1,1,204,0,""
2025-10-07T08:53:46.7485581Z,64,1,1,204,0,""
2025-10-07T08:53:46.7492427Z,64,1,1,204,0,""
