timestamp,points,attempts,success,http_status,latency_ms,error
2025-10-07T12:07:21.8033935Z,4,1,1,204,57987,""
2025-10-07T12:08:21.7907203Z,4,1,1,204,59987,""
2025-10-07T12:09:21.7887326Z,4,1,1,204,59998,""
2025-10-07T12:10:21.7915039Z,4,1,1,204,60002,""
