ts,batch,status,lat_ms
1759907713.0012312,0,400,53.55501174926758
1759907713.073161,1,400,71.41613960266113
1759907713.130101,2,502,56.12897872924805
1759907713.198087,3,400,67.7330493927002
1759907713.2257721,4,400,27.571916580200195
1759907713.264395,5,400,38.54084014892578
1759907713.2945201,6,400,30.039072036743164
1759907713.3237,7,400,29.08802032470703
1759907713.352256,8,502,28.47576141357422
1759907713.353593,9,400,1.2788772583007812
1759907713.382255,10,400,28.584957122802734
1759907713.413855,11,400,31.469106674194336
1759907713.453799,12,400,39.76702690124512
1759907713.501923,13,400,48.01201820373535
1759907713.5363781,14,400,34.362077713012695
1759907713.581137,15,400,44.66605186462402
1759907713.6259499,16,400,44.58928108215332
1759907713.6703591,17,400,44.175148010253906
1759907713.717771,18,400,47.22714424133301
1759907713.751882,19,400,33.75411033630371
1759907713.801975,20,400,49.65972900390625
1759907713.857416,21,400,55.2210807800293
1759907713.906949,22,400,49.1490364074707
1759907713.9607291,23,400,53.52783203125
1759907714.004079,24,400,43.03097724914551
1759907714.049222,25,400,44.80695724487305
1759907714.097609,26,400,47.869205474853516
1759907714.177235,27,400,79.26511764526367
1759907714.228414,28,400,51.0101318359375
1759907714.277727,29,400,49.20697212219238
1759907714.3195488,30,400,41.641950607299805
1759907714.369765,31,400,50.06003379821777
1759907714.413204,32,400,43.33090782165527
1759907714.459401,33,400,46.08893394470215
1759907714.5038211,34,400,44.18492317199707
1759907714.547733,35,400,43.79701614379883
1759907714.597127,36,400,49.28922653198242
1759907714.684782,37,400,87.45193481445312
1759907714.732905,38,400,47.90806770324707
1759907714.769898,39,400,36.58604621887207
1759907714.809588,40,400,39.386749267578125
1759907714.8441758,41,400,34.35015678405762
1759907714.8827531,42,400,38.43998908996582
1759907714.922663,43,400,39.752960205078125
1759907714.9695501,44,400,46.77319526672363
1759907715.009604,45,400,39.71982002258301
1759907715.044517,46,400,34.809112548828125
1759907715.083216,47,400,38.59686851501465
1759907715.118772,48,502,35.462141036987305
1759907715.1195788,49,400,0.7512569427490234
1759907715.153675,50,502,34.0268611907959
1759907715.156656,51,400,2.9282569885253906
1759907715.188142,52,400,31.418800354003906
1759907715.231034,53,400,42.79923439025879
1759907715.2556758,54,400,24.461984634399414
1759907715.282202,55,502,26.333093643188477
1759907715.285892,56,400,3.509998321533203
1759907715.3138618,57,400,27.790069580078125
1759907715.3514812,58,400,37.25576400756836
1759907715.392529,59,400,40.793657302856445
1759907715.454514,60,400,61.51890754699707
1759907715.507877,61,400,53.02929878234863
1759907715.564302,62,400,56.197166442871094
1759907715.6153018,63,400,50.660133361816406
1759907715.699625,64,400,83.97912979125977
1759907715.734676,65,400,34.934043884277344
1759907715.773665,66,400,38.902997970581055
1759907715.823325,67,400,49.488067626953125
1759907715.872884,68,400,49.26490783691406
1759907715.9159338,69,400,42.85311698913574
1759907715.966795,70,400,50.538063049316406
1759907716.008267,71,400,41.168212890625
1759907716.049531,72,400,41.16106033325195
1759907716.086924,73,400,37.294864654541016
1759907716.133476,74,400,46.47397994995117
1759907716.179872,75,400,46.30303382873535
1759907716.2310011,76,400,50.93216896057129
1759907716.278951,77,400,47.644853591918945
1759907716.329932,78,400,50.67300796508789
1759907716.384094,79,400,53.94482612609863
1759907716.435884,80,400,51.545143127441406
1759907716.4645052,81,400,28.313875198364258
1759907716.493122,82,400,28.32484245300293
1759907716.530245,83,400,36.76009178161621
1759907716.5632389,84,400,32.875776290893555
1759907716.610928,85,400,47.52516746520996
1759907716.6625059,86,400,51.37491226196289
1759907716.7297778,87,400,66.98203086853027
1759907716.7648408,88,400,34.97171401977539
1759907716.80104,89,502,36.002159118652344
1759907716.8041012,90,400,2.8710365295410156
1759907716.871479,91,400,67.20805168151855
1759907716.9227252,92,400,51.0556697845459
1759907716.9750972,93,400,52.06799507141113
1759907717.02595,94,400,50.543785095214844
1759907717.079948,95,400,53.694963455200195
1759907717.14098,96,400,60.9281063079834
1759907717.187205,97,400,45.976877212524414
1759907717.242358,98,400,55.04465103149414
1759907717.2921522,99,400,49.58295822143555
1759907717.334501,100,400,42.035818099975586
1759907717.3791611,101,400,44.47484016418457
1759907717.429535,102,400,50.26102066040039
1759907717.4815428,103,400,51.809072494506836
1759907717.529408,104,400,47.61004447937012
1759907717.570962,105,400,41.37587547302246
1759907717.626234,106,400,55.062055587768555
1759907717.677373,107,400,50.82130432128906
1759907717.730888,108,400,53.26485633850098
1759907717.7800078,109,400,48.81787300109863
1759907717.826657,110,400,46.49186134338379
1759907717.881793,111,400,54.937124252319336
1759907717.9272478,112,400,45.250892639160156
1759907717.98596,113,502,58.365821838378906
1759907717.989183,114,400,3.0241012573242188
1759907718.034668,115,400,45.311927795410156
1759907718.086646,116,400,51.64527893066406
1759907718.140641,117,400,53.6808967590332
1759907718.191659,118,400,50.785064697265625
1759907718.240027,119,400,48.059940338134766
1759907718.29207,120,400,51.73611640930176
1759907718.348981,121,400,56.53214454650879
1759907718.394033,122,400,44.8610782623291
1759907718.438727,123,400,44.59118843078613
1759907718.491071,124,400,52.24800109863281
1759907718.541002,125,400,49.70502853393555
1759907718.593614,126,400,52.42490768432617
1759907718.642828,127,400,48.883914947509766
1759907718.691232,128,400,48.030853271484375
1759907718.741473,129,400,49.773216247558594
1759907718.82301,130,400,81.22706413269043
1759907718.870317,131,400,47.11508750915527
1759907718.918895,132,400,48.384904861450195
1759907718.9658828,133,400,46.46611213684082
1759907719.030102,134,400,63.880205154418945
1759907719.07785,135,400,47.640085220336914
1759907719.119978,136,400,41.98098182678223
1759907719.1678662,137,400,47.80006408691406
1759907719.223139,138,400,55.16481399536133
1759907719.281675,139,400,58.1212043762207
1759907719.321055,140,400,39.05081748962402
1759907719.368418,141,400,47.08409309387207
1759907719.408994,142,400,40.37189483642578
1759907719.4600801,143,400,50.82416534423828
1759907719.504083,144,400,43.74098777770996
1759907719.556361,145,400,51.94211006164551
1759907719.6025631,146,400,45.90106010437012
1759907719.659572,147,400,56.71191215515137
1759907719.710484,148,400,50.737857818603516
1759907719.7581692,149,400,47.4398136138916
1759907719.808515,150,400,50.25291442871094
1759907719.853562,151,400,44.888973236083984
1759907719.89732,152,400,43.641090393066406
1759907719.945018,153,400,47.43766784667969
1759907719.990796,154,400,45.66693305969238
1759907720.0331671,155,400,42.26803779602051
1759907720.09299,156,400,59.61799621582031
1759907720.149159,157,502,47.60098457336426
1759907720.1543522,158,400,5.11479377746582
1759907720.199898,159,400,45.43185234069824
1759907720.245313,160,400,45.29905319213867
1759907720.289888,161,400,44.4793701171875
1759907720.3246012,162,400,34.622907638549805
1759907720.361592,163,400,36.91291809082031
1759907720.402886,164,400,41.223764419555664
1759907720.4413178,165,400,38.35701942443848
1759907720.4847748,166,400,43.37310791015625
1759907720.53217,167,400,47.158002853393555
1759907720.581059,168,400,48.609018325805664
1759907720.6242838,169,400,43.13397407531738
1759907720.673376,170,400,48.89416694641113
1759907720.724799,171,400,51.12195014953613
1759907720.7856572,172,400,60.51516532897949
1759907720.843031,173,400,57.06787109375
1759907720.8951292,174,400,51.878929138183594
1759907720.9441018,175,400,48.79474639892578
1759907720.997889,176,400,53.4360408782959
1759907721.0495129,177,400,51.32484436035156
1759907721.1005938,178,400,50.98080635070801
1759907721.1468558,179,400,46.15283012390137
1759907721.193907,180,400,46.96011543273926
1759907721.2463129,181,400,52.308082580566406
1759907721.295713,182,400,49.29614067077637
1759907721.340359,183,400,44.55399513244629
1759907721.388284,184,400,47.80292510986328
1759907721.434092,185,400,45.726776123046875
1759907721.4797251,186,400,45.552968978881836
1759907721.522568,187,400,42.756080627441406
