ts,batch,status,lat_ms
1759907529.402207,122,400,39.49093818664551
1759907529.417183,123,400,45.28498649597168
1759907529.417417,125,502,35.63976287841797
1759907529.426503,126,400,35.491943359375
1759907529.4313831,129,400,5.13005256652832
1759907529.4412181,127,400,38.95092010498047
1759907529.460913,130,400,34.356117248535156
1759907529.461101,128,400,43.78986358642578
1759907529.4700348,131,400,38.582801818847656
1759907529.476983,132,400,35.70103645324707
1759907529.5012312,134,502,31.419038772583008
1759907529.5058298,133,400,44.84224319458008
1759907529.51031,137,400,9.036064147949219
1759907529.5145879,136,400,37.550926208496094
1759907529.5146508,135,400,44.51107978820801
1759907529.556874,140,400,42.16504096984863
1759907529.561739,138,400,55.85122108459473
1759907529.5617962,139,400,51.41901969909668
1759907529.570785,141,400,55.989980697631836
1759907529.60636,143,502,44.51298713684082
1759907529.614505,146,400,8.10694694519043
1759907529.614719,144,400,52.771806716918945
1759907529.614783,142,400,57.852983474731445
1759907529.628267,145,400,57.43098258972168
1759907529.6720672,147,400,57.48701095581055
1759907529.6817129,149,502,53.54619026184082
1759907529.6819258,148,502,53.85112762451172
1759907529.691989,160,502,63.677072525024414
1759907529.69222,152,400,10.450124740600586
1759907529.701463,153,400,9.677886962890625
1759907529.705984,154,400,13.944864273071289
1759907529.7283258,151,400,56.19621276855469
1759907529.743134,155,400,41.9309139251709
1759907529.743327,156,400,41.73398017883301
1759907529.7527921,157,400,46.7531681060791
1759907529.763232,158,400,34.85107421875
1759907529.787581,159,400,44.36683654785156
1759907529.798645,162,400,45.746803283691406
1759907529.80368,161,400,51.12195014953613
1759907529.803734,150,502,40.43698310852051
1759907529.814173,165,400,10.383844375610352
1759907529.8431082,163,400,55.46307563781738
1759907529.8498619,164,400,51.15222930908203
1759907529.8548899,166,502,50.98915100097656
1759907529.859731,167,400,45.49407958984375
1759907529.865325,170,400,10.397911071777344
1759907529.884334,168,400,41.16487503051758
1759907529.8890922,169,400,39.17217254638672
1759907529.895255,172,502,29.875993728637695
1759907529.895311,171,400,35.47811508178711
1759907529.904243,175,400,8.899688720703125
1759907529.9288661,174,502,39.72196578979492
1759907529.929041,173,502,44.64602470397949
1759907529.9380422,179,400,0.2720355987548828
1759907529.938095,176,400,42.63496398925781
1759907529.946563,177,400,42.22512245178223
1759907529.989815,178,400,60.877084732055664
1759907529.994833,180,502,56.68902397155762
1759907529.994893,181,400,56.66613578796387
1759907530.0037918,182,502,57.18111991882324
1759907530.0081952,184,400,13.267040252685547
1759907530.013994,186,400,10.097026824951172
1759907530.029516,183,400,39.63613510131836
1759907530.0410612,185,502,46.01025581359863
1759907530.041274,187,502,33.01405906677246
1759907530.050254,191,400,0.24008750915527344
1759907530.0545862,188,400,40.537118911743164
1759907530.05876,190,400,17.61484146118164
1759907530.062907,189,502,33.2798957824707
1759907530.069653,195,400,6.712198257446289
1759907530.090785,205,502,36.15880012512207
1759907530.0953019,192,400,44.98410224914551
1759907530.10688,206,400,48.07710647583008
1759907530.1157708,196,400,46.06223106384277
1759907530.126519,197,400,35.6600284576416
1759907530.126685,198,400,31.331777572631836
1759907530.138359,199,502,31.42404556274414
1759907530.1525881,203,400,14.19377326965332
1759907530.16485,200,400,49.01599884033203
1759907530.1692622,201,502,42.678117752075195
1759907530.173568,202,502,38.83790969848633
1759907530.178006,218,400,8.704900741577148
1759907530.183423,219,400,9.819746017456055
1759907530.193687,204,502,41.046142578125
1759907530.197939,210,400,4.168987274169922
1759907530.208915,193,400,44.00897026062012
1759907530.2145228,208,400,36.45920753479004
1759907530.218613,209,502,35.138845443725586
1759907530.234896,211,400,36.885976791381836
1759907530.250368,214,502,31.707048416137695
1759907530.254478,213,400,39.89815711975098
1759907530.2545369,212,400,45.567989349365234
1759907530.2623072,216,400,11.899948120117188
1759907530.266428,215,400,31.476259231567383
1759907530.2968981,217,400,42.292118072509766
1759907530.3016,207,400,39.24298286437988
1759907530.305896,220,502,39.3979549407959
1759907530.3059509,194,400,51.260948181152344
1759907530.314045,223,400,8.05974006652832
1759907530.331272,221,400,34.3167781829834
1759907530.343602,222,400,41.947126388549805
1759907530.343776,224,400,37.67704963684082
1759907530.3564951,225,400,42.38605499267578
1759907530.383203,226,400,51.86104774475098
1759907530.3958771,228,400,43.91217231750488
1759907530.401025,229,400,44.47197914123535
1759907530.4011588,227,400,57.420969009399414
1759907530.4225988,230,400,39.337158203125
1759907530.431883,231,400,35.93897819519043
1759907530.439847,232,400,38.604021072387695
1759907530.4444768,233,400,43.13993453979492
1759907530.464517,234,502,41.86296463012695
1759907530.4741042,238,400,9.552240371704102
1759907530.4788768,249,502,34.35087203979492
1759907530.478935,236,400,39.04104232788086
1759907530.487833,235,400,55.889129638671875
1759907530.492206,240,400,13.245820999145508
1759907530.5186539,241,502,39.574623107910156
1759907530.523364,244,400,4.6672821044921875
1759907530.5278761,239,502,53.717851638793945
1759907530.527931,243,400,35.674095153808594
1759907530.536441,246,400,8.476018905639648
1759907530.5407171,253,400,52.83713340759277
1759907530.5596318,245,400,36.21196746826172
1759907530.575666,247,400,47.582149505615234
1759907530.582325,248,400,45.79901695251465
1759907530.586727,237,400,45.957326889038086
1759907530.601034,250,502,41.346073150634766
1759907530.608354,242,400,7.234096527099609
1759907530.616815,252,400,34.43622589111328
1759907530.621195,251,502,45.46785354614258
1759907530.625629,254,502,38.85173797607422
1759907530.6377149,258,400,12.052059173583984
1759907530.6450272,255,400,36.620140075683594
1759907530.664577,256,400,47.705888748168945
1759907530.668864,257,400,47.58787155151367
1759907530.679749,259,400,41.98122024536133
1759907530.684056,260,400,38.97595405578613
1759907530.699262,261,400,34.61599349975586
1759907530.708714,262,502,39.79182243347168
1759907530.712815,266,400,4.066228866577148
1759907530.739316,263,502,59.48185920715332
1759907530.749568,264,400,65.4599666595459
1759907530.7497442,268,400,10.39433479309082
1759907530.7621498,265,400,62.79325485229492
1759907530.766757,267,400,53.88689041137695
1759907530.792524,269,502,42.885780334472656
1759907530.817704,271,400,55.494070053100586
1759907530.822779,270,400,64.52798843383789
1759907530.8274748,272,400,60.64581871032715
1759907530.827533,273,400,34.95287895202637
1759907530.873086,274,400,55.310964584350586
1759907530.8973079,275,400,74.47290420532227
1759907530.901515,277,400,73.84181022644043
1759907530.905938,276,502,78.35006713867188
1759907530.910537,278,400,37.33491897583008
1759907530.914772,281,400,8.793830871582031
1759907530.93506,279,400,37.66989707946777
1759907530.939759,280,400,38.17129135131836
1759907530.94418,282,502,33.55598449707031
1759907530.947834,286,400,3.6211013793945312
1759907530.9517891,283,502,36.95201873779297
1759907530.964832,288,400,13.008832931518555
1759907530.970633,284,400,35.492897033691406
1759907530.9875588,287,400,39.62588310241699
1759907530.987741,285,502,47.92499542236328
1759907531.003721,292,400,8.42595100402832
1759907531.007877,289,400,42.97924041748047
1759907531.015477,290,400,44.79217529296875
1759907531.035108,291,400,47.46818542480469
1759907531.0408452,293,400,37.065982818603516
1759907531.052734,294,400,44.775962829589844
1759907531.061866,295,502,46.32878303527832
1759907531.071442,296,400,36.27204895019531
1759907531.0759099,297,502,35.00795364379883
1759907531.0901399,299,400,28.220176696777344
1759907531.0947359,301,400,18.792390823364258
1759907531.09492,298,400,42.125701904296875
1759907531.119976,300,502,48.471927642822266
1759907531.1244879,305,400,4.477977752685547
1759907531.130635,302,400,40.44008255004883
1759907531.1373172,304,502,34.40999984741211
1759907531.141536,303,400,46.715736389160156
1759907531.145733,308,400,8.381843566894531
1759907531.1621819,306,400,37.63723373413086
1759907531.1773021,310,502,31.51988983154297
1759907531.188705,312,400,11.367082595825195
1759907531.19363,309,400,52.037954330444336
1759907531.198178,307,400,67.48700141906738
1759907531.202374,311,400,40.13514518737793
1759907531.232807,326,502,39.12997245788574
1759907531.23698,313,400,48.22182655334473
1759907531.237043,316,400,34.61480140686035
1759907531.2447639,317,400,11.897802352905273
1759907531.2448158,327,400,46.591997146606445
1759907531.294134,319,400,56.9310188293457
1759907531.2984178,320,502,53.55429649353027
1759907531.302655,321,400,57.71493911743164
1759907531.309463,318,400,72.3567008972168
1759907531.309518,323,400,11.055231094360352
1759907531.330047,322,502,35.82119941711426
1759907531.338624,315,400,8.542060852050781
1759907531.3387752,324,502,36.045074462890625
1759907531.350545,325,502,40.88997840881348
1759907531.3507159,314,400,40.9700870513916
1759907531.3584719,329,400,12.132883071899414
1759907531.3585238,330,400,7.932901382446289
1759907531.374905,328,400,36.21721267700195
1759907531.396529,331,400,38.233041763305664
1759907531.4060328,333,400,47.31106758117676
1759907531.406199,332,400,47.55210876464844
1759907531.417557,334,400,42.59896278381348
1759907531.4388092,335,502,42.22512245178223
1759907531.443221,339,400,4.371881484985352
1759907531.448496,336,400,42.397260665893555
1759907531.457578,337,400,43.43295097351074
1759907531.4617112,338,400,44.097900390625
1759907531.4790132,340,400,35.736083984375
1759907531.4892921,341,400,40.73786735534668
1759907531.4948852,342,502,37.241220474243164
1759907531.498949,343,400,37.154197692871094
1759907531.5027132,346,400,7.787942886352539
1759907531.51534,344,502,36.245107650756836
1759907531.5326688,345,502,43.283939361572266
1759907531.5328908,347,400,33.88619422912598
1759907531.573047,349,400,57.61599540710449
1759907531.573235,348,400,70.47510147094727
1759907531.581461,350,400,48.729896545410156
1759907531.61495,351,502,74.9821662902832
1759907531.621422,352,400,48.30312728881836
1759907531.6262069,353,400,44.85201835632324
1759907531.626266,365,400,44.776201248168945
1759907531.660934,356,400,39.45493698120117
1759907531.6660218,355,400,51.00893974304199
1759907531.6741812,357,400,47.86205291748047
1759907531.6789079,358,400,52.50215530395508
1759907531.694478,359,400,33.47897529602051
1759907531.7080991,361,400,33.86282920837402
1759907531.7129338,360,400,46.85211181640625
1759907531.720022,362,502,41.059017181396484
1759907531.724869,363,400,30.29012680053711
1759907531.725047,354,400,4.988908767700195
1759907531.7453399,366,502,32.35197067260742
1759907531.749826,364,400,41.622161865234375
1759907531.754304,369,400,8.925914764404297
1759907531.763128,367,400,38.18511962890625
1759907531.767472,368,502,34.147024154663086
1759907531.7790642,370,502,29.17194366455078
1759907531.7792902,373,400,11.786937713623047
1759907531.787402,374,400,8.241891860961914
1759907531.7922728,371,400,37.915945053100586
1759907531.796235,372,400,33.0350399017334
1759907531.820318,375,502,33.052921295166016
1759907531.826006,379,400,5.651950836181641
1759907531.834325,377,400,42.00887680053711
1759907531.834486,376,400,46.971797943115234
1759907531.842627,390,400,46.35119438171387
1759907531.8722959,380,502,46.2338924407959
1759907531.8769238,381,400,42.53888130187988
1759907531.881438,384,400,9.10186767578125
1759907531.885819,382,502,43.29204559326172
1759907531.8858721,394,400,43.21908950805664
1759907531.9002821,387,400,14.379024505615234
1759907531.9234061,385,400,46.42605781555176
1759907531.9235919,386,400,42.09280014038086
1759907531.9356742,388,400,49.66020584106445
1759907531.9358451,389,400,35.511016845703125
1759907531.969789,391,400,37.68491744995117
1759907531.969975,378,502,46.49209976196289
1759907531.979272,383,400,0.2598762512207031
1759907531.9837692,392,400,48.024892807006836
1759907531.983825,393,400,39.691925048828125
1759907532.020521,396,502,41.19682312011719
1759907532.020704,395,502,50.83918571472168
1759907532.029851,400,400,0.2541542053222656
1759907532.0344331,398,400,50.475120544433594
1759907532.034493,397,400,50.620079040527344
1759907532.0702798,399,502,49.6830940246582
1759907532.075095,404,400,4.7779083251953125
1759907532.08159,403,400,46.949148178100586
1759907532.08603,401,400,56.127071380615234
1759907532.08621,402,400,51.66220664978027
1759907532.127425,405,400,52.26898193359375
1759907532.127618,406,400,45.98283767700195
1759907532.137353,419,502,51.268815994262695
1759907532.143272,408,502,48.90871047973633
1759907532.1500878,411,400,12.64190673828125
1759907532.154639,412,400,11.33108139038086
1759907532.168227,409,502,40.724992752075195
1759907532.174137,415,400,5.872249603271484
1759907532.178655,410,502,41.55302047729492
1759907532.182872,417,400,4.185199737548828
1759907532.1881201,413,400,37.97602653503418
1759907532.195353,414,400,40.64798355102539
1759907532.215848,418,400,32.91797637939453
1759907532.216019,416,400,41.80788993835449
1759907532.238724,420,400,43.315887451171875
1759907532.243226,407,400,55.05514144897461
1759907532.255915,422,400,31.538009643554688
1759907532.260422,421,400,44.50702667236328
1759907532.27142,423,400,32.64212608337402
1759907532.2798982,424,502,36.622047424316406
1759907532.289278,428,400,9.34600830078125
1759907532.293772,425,400,37.795066833496094
1759907532.298453,426,400,37.96505928039551
1759907532.307395,427,400,35.91799736022949
1759907532.328025,429,400,38.69009017944336
1759907532.343819,430,400,49.99804496765137
1759907532.343874,431,400,45.365095138549805
1759907532.344096,432,400,36.637067794799805
1759907532.356257,433,400,28.170108795166016
1759907532.4089432,434,400,65.01603126525879
1759907532.409208,436,400,53.18498611450195
1759907532.419369,435,502,75.3626823425293
1759907532.419445,437,400,63.096046447753906
1759907532.4370408,451,400,17.554283142089844
1759907532.460554,438,400,51.512956619262695
1759907532.480382,439,400,61.14387512207031
1759907532.486033,452,400,66.41721725463867
1759907532.486101,442,400,48.95496368408203
1759907532.5001411,443,400,39.51907157897949
1759907532.524014,444,400,43.55597496032715
1759907532.5308769,445,502,44.71302032470703
1759907532.535818,446,400,49.551963806152344
1759907532.541953,449,400,11.036872863769531
1759907532.5466838,447,400,46.479225158691406
1759907532.572607,450,400,36.73195838928223
1759907532.5776372,448,400,53.54118347167969
1759907532.582618,441,400,35.87985038757324
1759907532.587441,440,502,45.43185234069824
1759907532.598787,456,400,11.307001113891602
1759907532.624255,455,400,41.57686233520508
1759907532.62446,453,400,51.79405212402344
1759907532.6340659,454,400,56.37693405151367
1759907532.6386292,457,400,39.791107177734375
1759907532.6856818,473,502,46.95010185241699
1759907532.685947,471,400,51.84197425842285
1759907532.686007,459,400,52.079200744628906
1759907532.69931,458,400,74.97811317443848
1759907532.6993742,462,400,13.614177703857422
1759907532.743691,463,400,44.58022117614746
1759907532.748524,464,400,49.39007759094238
1759907532.7533498,465,400,53.76315116882324
1759907532.757748,466,400,58.08281898498535
1759907532.7829561,467,400,39.18600082397461
1759907532.789365,469,400,35.95089912414551
1759907532.793765,468,502,45.181989669799805
1759907532.798054,470,400,40.21596908569336
1759907532.8061728,461,400,12.302875518798828
1759907532.8242261,472,400,41.207075119018555
1759907532.836218,460,400,46.79107666015625
1759907532.8426611,474,502,44.54517364501953
1759907532.846996,475,400,40.76790809631348
1759907532.851308,478,400,8.610010147094727
1759907532.858442,476,400,34.157752990722656
1759907532.882224,479,400,35.172224044799805
1759907532.886838,477,400,50.559043884277344
1759907532.8948858,480,400,43.521881103515625
1759907532.895057,481,400,36.557674407958984
1759907532.917584,482,400,35.30311584472656
1759907532.928409,483,400,41.517019271850586
1759907532.9349089,485,400,31.62097930908203
1759907532.935084,484,400,40.129899978637695
1759907532.9505112,486,400,32.87005424499512
1759907532.9687529,487,400,40.28630256652832
1759907532.9736571,488,502,38.6812686920166
1759907532.978271,492,400,4.578828811645508
1759907532.98291,489,400,39.09111022949219
1759907532.987215,490,502,36.65304183959961
1759907532.998189,495,400,10.920047760009766
1759907533.005074,491,502,36.24677658081055
1759907533.009311,497,400,4.200935363769531
1759907533.016788,494,400,33.82301330566406
1759907533.0209322,493,400,42.60706901550293
1759907533.035962,496,400,37.663936614990234
1759907533.048848,498,400,39.47329521179199
1759907533.060247,499,400,43.406009674072266
1759907533.060446,500,400,39.465904235839844
1759907533.074241,501,400,38.18702697753906
1759907533.0910022,502,502,42.10090637207031
1759907533.1037629,506,400,12.725114822387695
1759907533.108465,503,502,48.13742637634277
1759907533.108522,504,400,39.7639274597168
1759907533.117515,505,400,43.22099685668945
1759907533.117569,508,400,9.013175964355469
1759907533.162764,507,400,58.9449405670166
1759907533.1629891,509,400,54.31199073791504
1759907533.171541,510,400,53.92265319824219
1759907533.175786,511,400,58.08591842651367
1759907533.212128,514,400,40.47513008117676
1759907533.2123961,513,400,41.12410545349121
1759907533.212456,515,400,36.61489486694336
1759907533.2250292,512,400,62.17312812805176
1759907533.262965,516,400,50.71902275085449
1759907533.267979,517,400,43.27726364135742
1759907533.280458,518,400,55.66263198852539
1759907533.2851992,519,400,60.02497673034668
1759907533.3010938,520,400,38.05899620056152
1759907533.308316,521,502,40.28010368347168
1759907533.3176801,525,400,9.326934814453125
1759907533.3224409,522,400,41.92686080932617
1759907533.3269892,523,502,41.702985763549805
1759907533.336063,524,400,34.90304946899414
1759907533.34065,528,400,13.623714447021484
1759907533.356694,526,400,38.9552116394043
1759907533.36112,527,400,38.62285614013672
1759907533.369349,530,400,28.645038604736328
1759907533.3735669,529,400,37.442922592163086
1759907533.3991098,532,400,37.937164306640625
1759907533.403844,531,502,47.09005355834961
1759907533.403902,533,400,34.4998836517334
1759907533.413098,534,502,39.45279121398926
1759907533.41737,536,400,13.431072235107422
1759907533.422845,538,400,9.711980819702148
1759907533.446283,535,400,47.11294174194336
1759907533.45242,537,400,48.35820198059082
1759907533.46322,540,400,40.32588005065918
1759907533.467802,539,400,50.36425590515137
1759907533.4798431,541,400,33.50710868835449
1759907533.484432,542,400,31.95333480834961
1759907533.509643,543,400,46.312808990478516
1759907533.513901,544,400,46.04792594909668
1759907533.523052,545,400,43.14088821411133
1759907533.5269601,546,400,42.4501895904541
1759907533.542655,547,400,32.93490409851074
1759907533.556437,548,502,42.46401786804199
1759907533.566241,562,502,39.24083709716797
1759907533.570533,549,400,47.428131103515625
1759907533.57603,553,400,9.752750396728516
1759907533.583076,551,502,40.34900665283203
1759907533.594372,552,400,37.87684440612793
1759907533.594552,556,400,11.441230773925781
1759907533.608625,554,502,38.00225257873535
1759907533.6126819,555,400,36.60011291503906
1759907533.6182668,559,400,9.607076644897461
1759907533.633174,557,400,38.725852966308594
1759907533.6372979,558,502,35.01725196838379
1759907533.650468,560,400,37.68014907836914
1759907533.6723242,561,400,54.00490760803223
1759907533.69214,550,502,58.91299247741699
1759907533.69234,564,400,41.810035705566406
1759907533.701289,563,400,63.94314765930176
1759907533.701466,566,400,9.273052215576172
1759907533.7097752,565,400,37.39118576049805
1759907533.762176,567,400,61.03086471557617
1759907533.762469,568,400,61.105966567993164
1759907533.7839518,570,400,74.07593727111816
1759907533.784361,569,502,74.76997375488281
1759907533.795292,584,400,10.807037353515625
1759907533.832474,571,400,69.80204582214355
1759907533.837093,572,400,74.10311698913574
1759907533.8484402,585,400,62.80398368835449
1759907533.8486989,575,400,53.307294845581055
1759907533.883749,576,400,51.1629581451416
1759907533.887857,577,502,50.68206787109375
1759907533.897045,593,400,9.137868881225586
1759907533.904414,579,400,48.40087890625
1759907533.908548,578,400,59.95583534240723
1759907533.9217222,580,502,37.899017333984375
1759907533.925718,574,400,3.9429664611816406
1759907533.941967,582,502,44.862985610961914
1759907533.946928,583,502,42.44709014892578
1759907533.9509351,573,400,42.33193397521973
1759907533.950987,587,400,8.986711502075195
1759907533.959199,588,400,12.237071990966797
1759907533.965701,586,400,39.91103172302246
1759907534.000082,592,502,34.32607650756836
1759907534.000268,589,400,49.22199249267578
1759907534.008516,591,400,49.2701530456543
1759907534.0125551,590,400,61.43474578857422
1759907534.0166552,581,400,16.529321670532227
1759907534.043534,594,502,35.121917724609375
1759907534.047924,598,400,4.349946975708008
1759907534.059707,606,400,51.16415023803711
1759907534.064095,608,400,51.44190788269043
1759907534.064141,609,502,47.440290451049805
1759907534.072578,613,400,8.398056030273438
1759907534.0811331,599,400,33.14995765686035
1759907534.101946,600,502,42.17100143432617
1759907534.10641,605,400,4.429101943969727
1759907534.110723,601,400,46.42796516418457
1759907534.115583,604,400,34.39807891845703
1759907534.115634,603,400,43.00880432128906
1759907534.147768,607,502,41.3053035736084
1759907534.152203,610,400,4.397869110107422
1759907534.156949,595,400,46.17905616760254
1759907534.1637561,596,400,48.06971549987793
1759907534.163927,597,400,48.162221908569336
1759907534.2097611,611,400,57.49988555908203
1759907534.20997,602,400,46.14400863647461
1759907534.21949,614,400,47.60909080505371
1759907534.219557,612,400,62.55626678466797
1759907534.277607,615,400,67.75116920471191
1759907534.277844,617,400,58.17866325378418
1759907534.288578,618,502,68.82667541503906
1759907534.288651,616,400,69.41580772399902
1759907534.298634,632,400,9.940862655639648
1759907534.333466,619,502,55.7711124420166
1759907534.338748,620,400,50.29702186584473
1759907534.338957,624,400,5.448818206787109
1759907534.350333,633,502,61.52772903442383
1759907534.3549829,623,400,56.29324913024902
1759907534.3719628,627,400,21.58808708190918
1759907534.404695,625,400,65.86194038391113
1759907534.410032,628,400,54.98504638671875
1759907534.4100952,626,400,61.86699867248535
1759907534.419727,629,400,47.618865966796875
1759907534.4450839,630,400,40.31729698181152
1759907534.46007,631,400,49.916982650756836
1759907534.4602492,621,400,50.00114440917969
1759907534.46987,622,400,50.07791519165039
1759907534.505198,635,502,45.06373405456543
1759907534.5105999,638,400,5.356788635253906
1759907534.515779,648,502,45.873165130615234
1759907534.515841,636,400,46.09107971191406
1759907534.515894,634,400,70.74618339538574
1759907534.529697,640,400,13.764142990112305
1759907534.553638,639,400,42.971134185791016
1759907534.5748239,641,400,58.75992774963379
1759907534.5750148,643,400,45.24803161621094
1759907534.584793,642,400,68.64690780639648
1759907534.589619,644,400,35.92419624328613
1759907534.626979,645,400,52.088022232055664
1759907534.627189,646,400,42.52910614013672
1759907534.637301,658,502,52.4601936340332
1759907534.642231,649,400,52.54817008972168
1759907534.6475039,651,400,10.079145431518555
1759907534.692477,637,400,65.40989875793457
1759907534.727526,650,400,90.47198295593262
1759907534.740952,654,502,48.317909240722656
1759907534.74608,653,400,98.52004051208496
1759907534.751177,664,400,108.9010238647461
1759907534.755914,656,400,14.922857284545898
1759907534.765743,655,400,38.126230239868164
1759907534.797641,670,400,46.417236328125
1759907534.802228,669,400,56.11371994018555
1759907534.806816,660,400,40.95602035522461
1759907534.811125,671,400,55.16505241394043
1759907534.846097,663,400,39.225101470947266
1759907534.851142,661,400,53.4210205078125
1759907534.8512099,652,400,39.99900817871094
1759907534.851264,674,400,48.99096488952637
1759907534.892803,665,400,46.627044677734375
1759907534.908283,668,400,56.777000427246094
1759907534.912008,666,400,60.684919357299805
1759907534.912168,667,400,60.7450008392334
1759907534.9418712,657,400,48.827171325683594
1759907534.958415,659,400,50.071001052856445
1759907534.962701,672,400,43.21885108947754
1759907534.9668748,683,400,54.82196807861328
1759907534.972845,673,400,30.91287612915039
1759907534.9999092,662,400,41.436195373535156
1759907535.004334,675,400,41.58210754394531
1759907535.010068,676,400,43.13302040100098
1759907535.010241,677,400,37.342071533203125
1759907535.048714,679,502,44.25406455993652
1759907535.053596,682,400,4.84013557434082
1759907535.053647,678,502,53.67302894592285
1759907535.0627398,647,400,9.038925170898438
1759907535.062788,681,502,44.59714889526367
1759907535.06283,680,502,52.6890754699707
1759907535.075218,686,400,12.242794036865234
1759907535.08396,685,400,21.08311653137207
1759907535.1087549,687,502,45.69292068481445
1759907535.113096,684,400,59.28778648376465
