ts,batch,status,lat_ms
1759907649.434798,1,400,47.79696464538574
1759907649.436457,0,400,49.62897300720215
1759907649.461678,2,502,26.767969131469727
1759907649.470171,3,400,33.653974533081055
1759907649.470402,4,400,8.677244186401367
1759907649.508806,5,400,38.5432243347168
1759907649.513728,6,400,41.010141372680664
1759907649.549815,7,400,40.93599319458008
1759907649.552076,8,400,38.28716278076172
1759907649.583937,9,502,34.0421199798584
1759907649.591908,11,400,7.859945297241211
1759907649.59526,10,400,43.12300682067871
1759907649.6305122,12,502,38.40827941894531
1759907649.631176,13,502,35.84718704223633
1759907649.6680808,14,400,37.35804557800293
1759907649.6710532,15,400,34.082889556884766
1759907649.709862,16,400,41.68891906738281
1759907649.716272,17,400,45.13907432556152
1759907649.749949,18,400,39.89911079406738
1759907649.751557,19,400,35.128116607666016
1759907649.774719,21,502,23.09107780456543
1759907649.776164,20,502,26.020050048828125
1759907649.78562,29,400,9.413957595825195
1759907649.78713,22,400,12.37177848815918
1759907649.8174798,25,400,30.28392791748047
1759907649.830209,24,400,44.50488090515137
1759907649.842823,26,502,25.177717208862305
1759907649.846666,28,400,3.6270618438720703
1759907649.861004,27,400,30.622005462646484
1759907649.875078,23,502,28.276920318603516
1759907649.878731,31,400,3.545999526977539
1759907649.8832471,30,502,22.054195404052734
1759907649.892749,33,400,9.453058242797852
1759907649.920341,34,502,27.203083038330078
1759907649.921073,32,400,42.20294952392578
1759907649.92848,35,400,7.99107551574707
1759907649.9538639,36,502,26.948928833007812
1759907649.957844,38,400,3.8220882415771484
1759907649.958078,37,400,29.528141021728516
1759907649.990826,39,400,32.60087966918945
1759907649.994743,40,400,36.28182411193848
1759907650.026179,42,502,31.373023986816406
1759907650.027672,41,502,36.77105903625488
1759907650.066858,43,400,40.62819480895996
1759907650.135479,45,400,68.24183464050293
1759907650.136131,44,400,108.37793350219727
1759907650.176984,47,400,34.43789482116699
1759907650.181637,46,400,45.91488838195801
1759907650.200706,48,502,23.434162139892578
1759907650.215337,50,400,14.509916305541992
1759907650.219439,49,502,37.489891052246094
1759907650.228559,52,400,9.0179443359375
1759907650.2585971,51,502,43.048858642578125
1759907650.262586,53,502,33.81681442260742
1759907650.262774,54,400,3.8909912109375
1759907650.301118,56,502,37.783145904541016
1759907650.301761,55,502,38.70701789855957
1759907650.3084002,58,400,0.9942054748535156
1759907650.30861,57,400,7.313966751098633
1759907650.338888,60,502,29.65402603149414
1759907650.3397388,59,502,30.8380126953125
1759907650.3446138,62,400,0.3371238708496094
1759907650.345917,61,400,6.785154342651367
1759907650.372427,63,502,27.724027633666992
1759907650.375865,64,502,29.87074851989746
1759907650.3798559,65,400,7.3757171630859375
1759907650.380314,66,400,4.401922225952148
1759907650.40402,67,502,23.988962173461914
1759907650.411385,69,400,7.32111930847168
1759907650.415661,68,502,31.863689422607422
1759907650.425476,71,400,9.760856628417969
1759907650.4558542,70,502,44.39687728881836
1759907650.457487,73,400,1.5799999237060547
1759907650.475664,72,400,50.100088119506836
1759907650.484569,74,400,27.00495719909668
1759907650.4986,75,502,22.862911224365234
1759907650.501606,77,400,2.9633045196533203
1759907650.5164008,76,502,31.760215759277344
1759907650.5245419,79,400,8.10694694519043
1759907650.533196,78,502,31.527996063232422
1759907650.542214,81,400,8.97526741027832
1759907650.5618858,80,400,37.286996841430664
1759907650.5826619,83,502,20.70903778076172
1759907650.583937,82,400,41.65005683898926
1759907650.588354,84,400,5.6591033935546875
1759907650.609823,91,502,25.847911834716797
1759907650.6155362,87,400,5.676984786987305
1759907650.6157131,86,400,27.301788330078125
1759907650.644876,88,502,29.258012771606445
1759907650.648823,90,400,3.815889358520508
1759907650.652929,89,400,35.34221649169922
1759907650.674185,85,502,25.204896926879883
1759907650.6806002,92,502,27.50682830810547
1759907650.6808908,93,400,6.660223007202148
1759907650.683339,94,400,2.6650428771972656
1759907650.7116249,96,502,28.113126754760742
1759907650.712835,97,400,1.1589527130126953
1759907650.718983,95,400,35.80522537231445
1759907650.743795,98,502,30.89618682861328
1759907650.758187,100,ERR,14.333009719848633,[Errno 50] Network is down
1759907650.761208,99,502,42.16289520263672
1759907650.786122,102,400,24.708032608032227
1759907650.80179,101,502,43.451786041259766
1759907650.824072,103,502,37.65463829040527
1759907650.832163,104,400,30.253887176513672
1759907650.8420749,105,400,17.867088317871094
1759907650.866527,106,502,34.158945083618164
1759907650.8774889,108,400,10.831832885742188
1759907650.889836,107,502,47.54519462585449
1759907650.90005,110,400,10.067939758300781
1759907650.909299,109,502,31.629085540771484
1759907650.920044,112,400,10.550975799560547
1759907650.929825,111,502,29.56080436706543
1759907650.934159,114,400,4.215002059936523
1759907650.9551501,113,502,34.89089012145996
1759907650.9573739,116,400,2.177000045776367
1759907650.9681642,115,502,33.79416465759277
1759907650.979341,118,400,11.130094528198242
1759907651.0069141,117,400,49.41701889038086
1759907651.01152,119,400,31.954050064086914
1759907651.0306492,120,502,23.44989776611328
1759907651.044506,122,ERR,13.74197006225586,[Errno 50] Network is down
1759907651.054183,121,502,42.4649715423584
1759907651.06537,124,400,11.022806167602539
1759907651.075867,123,502,31.254053115844727
1759907651.0842502,126,400,8.270978927612305
1759907651.0981991,125,502,32.59587287902832
1759907651.109632,128,400,11.31892204284668
1759907651.1123588,127,502,28.020858764648438
1759907651.116844,130,400,4.442930221557617
1759907651.145013,129,502,35.08400917053223
1759907651.148038,132,400,2.8510093688964844
1759907651.148486,131,502,31.57830238342285
1759907651.1523478,134,400,0.4220008850097656
1759907651.182142,133,400,33.90097618103027
1759907651.187249,135,400,34.82699394226074
1759907651.2272158,136,400,44.89302635192871
1759907651.231413,137,502,44.01898384094238
1759907651.235806,145,400,4.275083541870117
1759907651.260187,138,502,32.68694877624512
1759907651.269876,141,400,9.561300277709961
1759907651.270442,146,502,34.51991081237793
1759907651.297819,143,400,21.512985229492188
1759907651.322884,142,502,52.776336669921875
1759907651.334628,139,400,11.62099838256836
1759907651.338409,144,502,40.405988693237305
1759907651.343059,147,400,4.295110702514648
1759907651.364286,140,502,29.423952102661133
1759907651.372879,148,502,29.643774032592773
1759907651.3769011,149,ERR,12.492179870605469,[Errno 50] Network is down
1759907651.377393,150,400,4.378080368041992
1759907651.4259899,151,400,48.9351749420166
1759907651.430367,152,400,50.57406425476074
1759907651.464546,154,400,33.9961051940918
1759907651.465491,153,400,39.286136627197266
1759907651.502667,155,400,37.676095962524414
1759907651.507241,156,400,35.00819206237793
1759907651.534629,158,502,27.006149291992188
1759907651.5456462,157,502,42.67716407775879
1759907651.553431,159,400,18.697023391723633
1759907651.5857081,160,400,39.74294662475586
1759907651.586348,161,502,32.84502029418945
1759907651.593575,163,400,0.6761550903320312
1759907651.630798,164,400,36.85593605041504
1759907651.6350121,162,400,49.05819892883301
1759907651.6556742,165,502,24.68395233154297
1759907651.663967,167,ERR,8.157014846801758,[Errno 50] Network is down
1759907651.678657,166,400,43.48182678222656
1759907651.7035232,168,502,39.440155029296875
1759907651.7137978,169,502,34.91401672363281
1759907651.715307,170,400,11.6119384765625
1759907651.730995,171,400,17.147064208984375
1759907651.7412329,172,502,25.845050811767578
1759907651.750627,174,400,9.349822998046875
1759907651.766023,173,400,34.94882583618164
1759907651.786863,175,400,36.16690635681152
1759907651.8169348,177,400,29.980897903442383
1759907651.8195672,176,400,53.27796936035156
1759907651.847321,178,502,30.30705451965332
1759907651.8515258,179,502,31.88776969909668
1759907651.864597,180,400,17.144203186035156
1759907651.8679612,181,400,16.340970993041992
1759907651.9021282,182,502,37.3690128326416
1759907651.9029472,189,502,34.8820686340332
1759907651.910669,184,400,8.362054824829102
1759907651.910941,185,400,1.374959945678711
1759907651.948176,187,400,35.07208824157715
1759907651.9520981,186,400,41.30291938781738
1759907652.0182898,188,400,69.92626190185547
1759907652.0263941,183,400,74.1422176361084
1759907652.0516,190,502,33.03694725036621
1759907652.055014,192,400,3.301858901977539
1759907652.069139,191,502,42.491912841796875
1759907652.083047,194,400,13.774871826171875
1759907652.1092322,195,502,26.005983352661133
1759907652.111663,193,400,56.504011154174805
1759907652.1125498,196,400,3.1309127807617188
1759907652.153995,197,400,42.04964637756348
1759907652.155187,198,400,42.07801818847656
1759907652.1824052,199,502,28.069257736206055
